"#page"
"Table 1"
"AGE. What is your age?"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The brothers could be better",2%,3%,2%,6%,2%,2%,1%,3%,1%,1%,2%,3%,1%,3%,4%,2%,4%,4%,1%,2%,1%,2%,2%,3%,3%,4%,3%,5%,1%,4%,2%,2%,2%,2%,4%,2%,1%,2%,5%,3%,1%,4%,1%,3%,0 ,1%,4%,2%,4%,4%,0 
"More on the relationships",2%,3%,1%,5%,4%,2%,2%,1%,1%,3%,0 ,6%,2%,4%,3%,3%,3%,4%,0 ,0 ,1%,1%,1%,3%,5%,3%,1%,1%,1%,3%,3%,1%,1%,4%,3%,1%,0 ,3%,5%,3%,1%,2%,0 ,7%,2%,4%,3%,2%,1%,1%,0 
"Want to see a trailer first",2%,1%,3%,1%,2%,0 ,1%,3%,3%,5%,2%,0 ,0 ,3%,1%,0 ,2%,0 ,3%,3%,4%,2%,4%,1%,1%,0 ,3%,3%,3%,1%,2%,3%,3%,0 ,3%,1%,6%,1%,1%,1%,3%,4%,3%,0 ,2%,2%,1%,0 ,6%,4%,0 
"More emotional",2%,1%,3%,2%,1%,0 ,2%,3%,3%,2%,2%,0 ,3%,2%,0 ,2%,1%,1%,5%,3%,1%,4%,2%,1%,1%,1%,2%,2%,3%,1%,1%,3%,3%,2%,0 ,3%,3%,1%,2%,1%,4%,0 ,0 ,0 ,2%,1%,2%,7%,3%,4%,2%
"Terry could be better",2%,2%,2%,3%,3%,0 ,0 ,3%,2%,2%,0 ,5%,1%,2%,1%,2%,1%,0 ,2%,1%,2%,1%,2%,2%,2%,2%,2%,0 ,0 ,2%,1%,2%,1%,2%,1%,2%,2%,2%,4%,0 ,1%,0 ,5%,0 ,4%,2%,2%,2%,1%,1%,1%
"Ending could be better",2%,1%,2%,0 ,2%,3%,2%,0 ,1%,3%,5%,2%,1%,2%,1%,2%,1%,3%,2%,4%,1%,3%,2%,1%,0 ,0 ,2%,1%,0 ,1%,1%,3%,1%,2%,1%,3%,1%,2%,1%,0 ,1%,3%,7%,2%,3%,3%,1%,3%,1%,2%,5%
"More romance",2%,2%,1%,1%,2%,6%,0 ,0 ,2%,0 ,5%,2%,1%,0 ,4%,2%,2%,0 ,1%,2%,1%,1%,2%,1%,0 ,1%,2%,0 ,0 ,2%,2%,2%,1%,3%,0 ,2%,1%,2%,3%,0 ,1%,3%,0 ,0 ,1%,1%,1%,0 ,2%,1%,2%
"More realistic",2%,1%,2%,2%,1%,0 ,3%,3%,2%,0 ,0 ,0 ,1%,4%,0 ,1%,2%,2%,3%,3%,1%,2%,1%,1%,2%,0 ,1%,2%,2%,0 ,3%,1%,3%,2%,1%,2%,1%,2%,2%,0 ,2%,2%,1%,0 ,1%,1%,4%,0 ,3%,2%,3%
"Make it shorter",1%,1%,2%,0 ,2%,0 ,1%,1%,1%,5%,2%,1%,1%,1%,1%,1%,1%,0 ,1%,0 ,5%,1%,3%,1%,0 ,0 ,1%,1%,0 ,1%,1%,3%,0 ,1%,1%,2%,2%,1%,3%,0 ,2%,0 ,5%,2%,0 ,1%,2%,0 ,1%,1%,0 
"Change everything",1%,1%,2%,1%,1%,3%,0 ,2%,0 ,5%,1%,0 ,1%,1%,2%,0 ,1%,0 ,2%,3%,2%,1%,2%,1%,1%,1%,1%,1%,2%,2%,0 ,2%,3%,1%,1%,2%,2%,1%,0 ,1%,2%,0 ,3%,0 ,0 ,0 ,1%,0 ,0 ,0 ,5%
"More character development",1%,1%,2%,0 ,1%,1%,0 ,0 ,4%,1%,6%,0 ,0 ,1%,1%,0 ,1%,2%,0 ,3%,3%,1%,3%,0 ,0 ,1%,2%,4%,2%,1%,0 ,2%,2%,0 ,1%,3%,2%,0 ,0 ,2%,2%,5%,0 ,0 ,1%,1%,0 ,2%,3%,2%,1%
"More mysterious",1%,2%,1%,3%,2%,0 ,2%,2%,0 ,0 ,0 ,2%,4%,2%,1%,3%,1%,0 ,0 ,1%,1%,0 ,1%,2%,0 ,2%,1%,0 ,1%,1%,3%,0 ,2%,2%,1%,0 ,2%,2%,2%,4%,0 ,0 ,2%,0 ,2%,2%,4%,0 ,1%,1%,0 
"Change the style",1%,1%,1%,1%,2%,0 ,2%,2%,1%,0 ,1%,2%,2%,1%,1%,2%,1%,0 ,0 ,1%,3%,0 ,2%,2%,1%,4%,1%,0 ,2%,1%,2%,1%,1%,1%,2%,0 ,2%,1%,2%,2%,1%,0 ,3%,0 ,3%,2%,1%,0 ,0 ,0 ,1%
"Not a must see",1%,1%,2%,2%,0 ,0 ,1%,0 ,2%,3%,3%,1%,0 ,2%,0 ,0 ,1%,3%,0 ,1%,3%,1%,2%,0 ,0 ,1%,1%,1%,2%,1%,1%,1%,3%,1%,1%,3%,1%,1%,0 ,0 ,1%,5%,0 ,1%,0 ,0 ,2%,4%,0 ,1%,1%
"Less cheesy",1%,1%,1%,3%,2%,0 ,1%,2%,1%,0 ,0 ,3%,2%,2%,0 ,2%,1%,0 ,1%,2%,1%,1%,1%,1%,2%,3%,1%,1%,1%,2%,1%,1%,1%,2%,1%,1%,1%,1%,3%,1%,1%,0 ,0 ,0 ,3%,2%,2%,0 ,1%,1%,2%
"More like the original content",1%,1%,1%,1%,1%,3%,0 ,0 ,3%,2%,0 ,0 ,3%,1%,0 ,2%,0 ,6%,1%,1%,0 ,3%,0 ,1%,1%,3%,2%,5%,2%,1%,0 ,2%,1%,1%,0 ,2%,1%,1%,0 ,4%,1%,2%,2%,5%,1%,2%,1%,8%,1%,4%,0 
"More comedy",1%,1%,1%,2%,1%,2%,0 ,0 ,1%,0 ,3%,2%,2%,0 ,1%,2%,0 ,0 ,2%,0 ,1%,1%,1%,0 ,0 ,3%,1%,0 ,1%,1%,1%,2%,0 ,1%,1%,1%,1%,0 ,2%,2%,1%,3%,0 ,3%,1%,2%,1%,0 ,2%,1%,0 
"Less predictable",1%,1%,0 ,0 ,1%,4%,3%,0 ,0 ,1%,1%,0 ,1%,1%,3%,1%,2%,0 ,1%,0 ,1%,1%,0 ,1%,0 ,0 ,1%,0 ,0 ,2%,1%,0 ,1%,2%,0 ,0 ,1%,2%,1%,0 ,0 ,1%,1%,0 ,2%,1%,0 ,0 ,0 ,0 ,1%
"More female characters",1%,1%,1%,2%,0 ,2%,0 ,1%,0 ,1%,1%,1%,2%,0 ,1%,2%,1%,0 ,2%,2%,0 ,1%,1%,1%,2%,1%,1%,1%,1%,1%,0 ,0 ,1%,1%,1%,1%,0 ,1%,1%,2%,1%,0 ,0 ,2%,1%,1%,1%,0 ,1%,1%,2%
"Less fighting",1%,1%,1%,1%,1%,1%,2%,1%,0 ,1%,0 ,0 ,1%,0 ,2%,1%,1%,0 ,0 ,0 ,1%,0 ,1%,1%,0 ,0 ,1%,0 ,1%,2%,1%,0 ,1%,1%,1%,0 ,1%,2%,0 ,0 ,0 ,1%,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 
"More revenge scenes",1%,1%,0 ,1%,1%,1%,2%,1%,1%,0 ,0 ,1%,0 ,4%,0 ,0 ,2%,0 ,0 ,1%,1%,0 ,1%,2%,1%,0 ,1%,0 ,0 ,2%,0 ,0 ,1%,1%,1%,0 ,1%,1%,0 ,4%,1%,0 ,0 ,0 ,2%,2%,2%,0 ,0 ,0 ,1%
"Change the names of the characters",1%,1%,0 ,1%,0 ,1%,2%,1%,1%,0 ,0 ,0 ,0 ,0 ,2%,0 ,1%,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,2%,0 ,0 ,0 ,1%,1%,1%,0 ,1%,1%,1%,0 ,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%
"Less dialogue",1%,1%,1%,2%,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,2%,1%,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,1%,1%,0 ,1%,0 ,0 ,1%,1%,0 ,1%,0 ,0 ,2%,1%,0 ,1%,1%,0 ,0 ,2%,0 ,1%,1%,1%,1%,0 ,0 ,0 ,0 
"Wait to see from home",1%,1%,0 ,1%,0 ,0 ,2%,1%,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,1%,0 ,1%,1%,0 ,1%,0 ,1%,2%,2%,0 ,0 ,1%,1%,0 ,1%,0 ,1%,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,1%,1%
"Less romance",1%,1%,0 ,1%,1%,3%,0 ,0 ,0 ,0 ,0 ,1%,0 ,2%,1%,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,2%,0 ,0 ,1%,1%,2%,0 ,0 ,0 ,1%,0 ,0 ,2%,0 ,0 ,0 ,0 
"Deaths could be better",0 ,0 ,0 ,1%,1%,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,1%,1%,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,1%,1%,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,2%,1%,0 ,0 ,1%
"Less graphic",0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,1%,2%,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,1%,1%,0 ,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 
"Less violence",0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,1%,0 ,2%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,2%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Geese could be better",0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,2%,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,2%,1%,0 ,0 ,0 ,0 ,0 
"More dramatic",0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,1%,0 ,0 ,2%,1%,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,0 ,1%,1%,0 ,0 ,0 ,2%,1%,1%,0 ,0 ,0 ,0 ,1%
"Not for everyone",0 ,1%,0 ,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Less drama",0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%
"Change Geese with a heart condition",0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2%,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,2%,1%,1%,0 
"Setting (unspec.)",0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,2%,1%,0 ,0 ,0 ,0 ,0 
"More heroism",0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,2%,0 ,1%,0 
"More violence",0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"More teamwork",0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 
"Graphics could be better",0 ,0 ,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Make it more family friendly",0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Less characters",0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,1%,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,2%,0 ,1%,0 ,0 ,0 ,0 ,0 
"Less like anime",0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"Miscellaneous responses (Positive)",1%,1%,0 ,1%,0 ,3%,1%,0 ,0 ,0 ,0 ,1%,0 ,1%,2%,1%,1%,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,1%,0 ,0 ,0 ,1%,1%,0 ,0 ,1%,2%,0 ,0 ,2%,0 ,0 ,0 ,0 ,0 ,2%,0 ,1%,1%,0 ,0 ,0 ,0 
"Miscellaneous responses (Negative)",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1%,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
"No/None/Nothing/NA",31%,29%,33%,28%,29%,28%,32%,31%,33%,30%,37%,21%,41%,22%,30%,33%,27%,43%,45%,26%,27%,44%,27%,30%,29%,28%,35%,42%,35%,29%,29%,35%,30%,29%,29%,33%,32%,28%,27%,37%,31%,32%,40%,23%,31%,28%,29%,32%,46%,41%,29%
"SIGMA",114%,115%,113%,125%,116%,104%,108%,114%,113%,110%,114%,119%,105%,123%,113%,111%,117%,111%,114%,111%,114%,113%,113%,117%,112%,119%,112%,110%,112%,117%,111%,113%,113%,115%,114%,111%,115%,114%,118%,116%,116%,107%,109%,111%,112%,112%,121%,111%,115%,114%,110%
"#page"
"Table 64"
"ELEMENT1. Please select how each of the following elements affect your interest in seeing this film in a theater."
"          ** 'Increases my interest' Summary Table **"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Total",800,400,400,120,120,80,80,120,120,80,80,56,85,107,152,141,259,56,85,107,152,141,259,264,78,117,264,78,117,238,162,234,166,242,158,242,158,260,80,60,260,80,60,46,89,135,113,53,95,149,99
"The fighting/action sequences",71%,73%,68%,74%,76%,68%,73%,77%,72%,57%,60%,87%,70%,74%,70%,77%,71%,84%,77%,76%,51%,80%,62%,79%,83%,73%,75%,83%,80%,73%,73%,72%,63%,76%,69%,69%,66%,71%,80%,75%,69%,64%,69%,79%,76%,77%,73%,75%,87%,83%,71%
"The high-stakes danger and intensity",68%,73%,64%,74%,77%,63%,75%,72%,72%,50%,55%,81%,76%,71%,69%,78%,70%,79%,68%,65%,55%,72%,59%,78%,84%,78%,71%,66%,67%,73%,73%,64%,63%,75%,70%,65%,62%,73%,70%,74%,65%,59%,66%,86%,79%,82%,67%,79%,69%,73%,64%
"The martial arts elements",66%,68%,64%,73%,67%,59%,69%,71%,65%,54%,64%,81%,70%,70%,60%,74%,64%,73%,77%,69%,51%,76%,58%,73%,89%,75%,71%,79%,77%,71%,63%,66%,61%,70%,64%,65%,64%,68%,69%,65%,65%,62%,63%,75%,73%,73%,72%,69%,81%,77%,66%
"Terry overcoming obstacles and setbacks",66%,68%,64%,71%,69%,63%,67%,67%,62%,66%,57%,74%,69%,69%,65%,71%,67%,75%,71%,65%,54%,73%,59%,71%,76%,67%,68%,63%,65%,66%,71%,62%,66%,70%,65%,62%,66%,70%,67%,63%,66%,59%,59%,70%,71%,71%,69%,77%,72%,74%,63%
"The themes of family, brotherhood, and loyalty",64%,66%,63%,68%,60%,67%,67%,62%,60%,67%,63%,72%,58%,67%,66%,64%,67%,70%,67%,62%,58%,68%,60%,66%,74%,67%,65%,68%,63%,66%,65%,61%,65%,67%,63%,64%,61%,65%,72%,57%,64%,60%,63%,68%,68%,68%,62%,65%,75%,72%,56%
"Terry's emotional journey/character arc",64%,65%,62%,66%,57%,71%,70%,68%,55%,69%,57%,66%,70%,64%,63%,69%,63%,75%,71%,65%,50%,73%,56%,68%,67%,70%,68%,70%,73%,65%,65%,66%,56%,70%,58%,62%,62%,64%,71%,63%,61%,60%,68%,71%,68%,69%,64%,73%,75%,75%,62%
"How immersive the world seems",61%,65%,57%,71%,60%,62%,68%,58%,59%,54%,54%,74%,60%,66%,65%,65%,66%,68%,69%,53%,49%,69%,50%,67%,73%,68%,62%,72%,60%,65%,67%,56%,57%,68%,62%,59%,54%,67%,66%,60%,55%,67%,51%,64%,68%,67%,64%,60%,71%,67%,54%
"The balance of serious and lighter moments",60%,63%,58%,63%,63%,57%,69%,60%,60%,50%,59%,66%,64%,65%,60%,65%,62%,74%,67%,58%,46%,70%,51%,65%,77%,63%,65%,72%,66%,62%,64%,58%,58%,64%,61%,59%,55%,63%,64%,64%,59%,53%,56%,76%,64%,68%,61%,70%,72%,71%,54%
"The relationship between Terry and Andy",60%,65%,56%,65%,58%,68%,72%,58%,53%,61%,52%,73%,73%,62%,60%,73%,61%,70%,60%,58%,47%,64%,52%,67%,71%,72%,61%,62%,61%,66%,63%,57%,54%,67%,61%,57%,54%,61%,76%,65%,54%,57%,63%,81%,72%,75%,60%,68%,62%,64%,57%
"The King of Fighters tournament",60%,61%,60%,60%,64%,60%,59%,59%,71%,56%,49%,73%,69%,55%,57%,70%,56%,89%,66%,60%,45%,75%,51%,66%,77%,68%,68%,75%,74%,65%,55%,61%,58%,63%,57%,61%,57%,58%,70%,63%,57%,67%,60%,70%,72%,72%,54%,81%,76%,78%,54%
"The connection to the Fatal Fury/King of Fighters source material",53%,54%,52%,57%,61%,44%,48%,56%,56%,47%,44%,77%,63%,52%,42%,69%,46%,84%,70%,49%,31%,75%,39%,56%,65%,61%,59%,66%,62%,57%,49%,55%,47%,57%,49%,54%,48%,51%,64%,53%,50%,54%,56%,68%,66%,67%,55%,84%,74%,77%,44%
"The Southtown setting",52%,54%,50%,61%,57%,53%,42%,52%,50%,52%,42%,69%,59%,52%,48%,63%,50%,84%,59%,46%,34%,69%,39%,57%,63%,65%,52%,64%,62%,56%,52%,54%,44%,57%,50%,49%,51%,53%,55%,60%,47%,52%,57%,73%,63%,66%,48%,76%,65%,69%,44%
"The supporting characters",52%,52%,52%,52%,50%,54%,53%,52%,57%,52%,46%,57%,58%,53%,46%,57%,49%,81%,68%,45%,38%,73%,41%,56%,60%,56%,58%,64%,60%,52%,52%,54%,50%,55%,47%,56%,46%,50%,61%,49%,55%,42%,52%,58%,64%,62%,48%,78%,61%,67%,51%
"The potential for this to become a larger franchise/universe",52%,53%,51%,55%,49%,51%,58%,49%,54%,49%,52%,76%,52%,47%,49%,62%,48%,75%,65%,43%,40%,69%,41%,58%,73%,55%,54%,68%,57%,54%,51%,54%,47%,59%,43%,55%,46%,49%,54%,69%,50%,49%,60%,74%,55%,61%,48%,79%,62%,68%,43%
"Geese Howard as the villain",49%,50%,49%,54%,51%,45%,47%,58%,41%,53%,41%,68%,50%,44%,47%,57%,46%,68%,62%,40%,40%,64%,40%,53%,61%,48%,51%,56%,64%,55%,42%,52%,45%,52%,46%,52%,44%,47%,51%,61%,50%,44%,51%,61%,56%,57%,44%,67%,59%,62%,42%
"#page"
"Table 65"
"ELEMENT1. Please select how each of the following elements affect your interest in seeing this film in a theater."
"          ** 'Decreases my interest' Summary Table **"
""
"Base: Total Respondents"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","QUADRANTS","","","","","","","","FATAL FURY FAMILIARITY (P3 DOWN @ VGFRAN1)","","","","","","","","","","","","GENRE FANS (P1 @ GFAN1)","","","","","","GAMING (P2 @ ACTIVITIES)","","","","MOVIEGOING (P1 @ ACTIVITIES)","","","","ETHNICITY (QUOTA DEFINITIONS)","","","","","","FATAL FURY FANSHIP (P3 DOWN @ VGFRAN2)","","","","","","",""
,"","","","T1_SHERIDAN","","","","T2_GOYER","","","","T1_SHERIDAN","","","","","","T1_GOYER","","","","","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","T1_GOYER","","T1_SHERIDAN","","","T1_GOYER","","","T1_SHERIDAN","","","","T1_GOYER","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"Total","CONCEPT T1_SHERIDAN","CONCEPT T1_GOYER","Men <35","Men 35+","Women <35","Women 35+","Men <35","Men 35+","Women <35","Women 35+","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Know a lot","Know a little","Heard of","Never Heard of","Total Know","Non-Players","Action","Martial Arts","Anime","Action","Martial Arts","Anime","Daily","Weekly/Monthly","Daily","Weekly/Monthly","Weekly/Monthly","Every 2-6 Months","Weekly/Monthly","Every 2-6 Months","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Caucasian/Asian/Other","Hispanic/Latino","AA/Black","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan","Very Much Fan","Somewhat Fan","Total Fans","Not a Fan"
